subject_id,stimulus,stimulus_width_px,reported_width,final_height_px,final_width_px,scale_factor,responses,target_width,phase,prolific_id,user_agent,session_id,button_pressed
am5xf6qlpbfmlmnzom9l,box2,275,3,NULL,NULL,NULL,NULL,2.75,pre-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,NULL,NULL,NULL,284,284,0.9466666666666700,NULL,NULL,calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,box2,275,2.86,NULL,NULL,NULL,NULL,2.75,post-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,box4,325,3.38,NULL,NULL,NULL,NULL,3.25,post-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,box1,250,2.63,NULL,NULL,NULL,NULL,2.5,post-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,box5,350,3.64,NULL,NULL,NULL,NULL,3.5,post-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,box3,300,3.25,NULL,NULL,NULL,NULL,3,post-calibration,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,NULL,NULL,NULL,NULL,NULL,NULL,"{""Q0"":[""A sheet of standard size paper (8.5\"" x 11\"")""]}",NULL,item_survey,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,NULL
am5xf6qlpbfmlmnzom9l,"<p>Your answer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,validation,565f2f51e14ebc000cc5fb8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cf9a127a2f900011006ba,0
mc7cj8tcv2lk0j10v5qm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,introduction,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box2,275,3.375,NULL,NULL,NULL,NULL,2.75,pre-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box5,350,3.25,NULL,NULL,NULL,NULL,3.5,pre-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box4,325,4,NULL,NULL,NULL,NULL,3.25,pre-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box1,250,3,NULL,NULL,NULL,NULL,2.5,pre-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box3,300,3.75,NULL,NULL,NULL,NULL,3,pre-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,NULL,NULL,NULL,246,246,0.8200000000000000,NULL,NULL,calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,instructions,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box3,300,3,NULL,NULL,NULL,NULL,3,post-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box1,250,2.5,NULL,NULL,NULL,NULL,2.5,post-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box2,275,2.75,NULL,NULL,NULL,NULL,2.75,post-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box5,350,3.5,NULL,NULL,NULL,NULL,3.5,post-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
mc7cj8tcv2lk0j10v5qm,box4,325,3.25,NULL,NULL,NULL,NULL,3.25,post-calibration,5588d460fdf99b304ee56785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",596cfa78e2a6a700014cadf7,NULL
